x_uav,y_uav,z_uav,velocity_x,velocity_y,velocity_z,snr,aoa,aod,wind_speed,wind_direction,battery_level,mission_type,target_next_x,target_next_y,target_next_z,target_next_velocity_x,target_next_velocity_y,target_next_velocity_z,target_optimal_beam_strength,target_energy_consumption,target_flight_stability,target_communication_quality
205.480684,303.842824,75.028006,-0.537271,-2.570015,-0.095678,-10.0,130.784367,131.507311,2.04157,212.208953,10.0,4,204.892622,301.259246,74.926307,-0.627745,-2.451171,-0.120022,0.0,5.262732,0.598136,0.0
205.238326,304.272809,75.2893,-0.242358,0.429985,0.261294,-10.0,132.845922,138.458037,6.503077,190.299781,10.0,4,204.991382,304.783627,75.563257,-0.598712,0.265469,0.129843,0.0,5.055848,0.784607,0.0
206.816943,303.99308,76.164968,1.578617,-0.279729,0.875668,-10.0,133.358829,134.776715,4.164571,309.062962,10.0,4,208.374766,303.74301,77.06547,1.632753,0.040204,0.994858,0.0,5.182677,0.700948,0.0
211.39556,302.390877,76.469261,4.578617,-1.602203,0.304293,-10.0,130.697901,129.263212,0.598407,269.592439,10.0,4,215.914644,300.772158,76.770973,4.739069,-2.05856,0.322435,0.0,5.486039,0.676973,0.0
215.439491,301.369847,75.795343,4.043931,-1.02103,-0.673918,-10.0,127.814446,130.375458,0.670095,193.185447,10.0,4,219.467939,300.372799,75.106077,3.98729,-1.036094,-0.698225,0.0,5.422493,0.556736,0.0
216.624,301.648975,76.234115,1.184509,0.279128,0.438772,-10.0,126.441839,115.451279,4.180247,42.141202,10.0,4,217.952397,301.894387,76.677842,1.001089,0.323532,0.561128,0.0,5.129364,0.799842,0.0
219.588515,304.928103,76.392816,2.964515,3.279128,0.158701,-10.0,127.409582,126.263422,1.581792,22.772411,10.0,4,222.550127,308.14869,76.55764,2.799802,3.344118,0.219221,0.0,5.442337,0.834955,0.0
220.526322,305.207231,76.856589,0.937807,0.279128,0.463773,-10.0,133.342611,133.2432,0.690854,103.241542,10.0,4,221.422771,305.448475,77.297271,0.789453,0.578821,0.424645,0.0,5.108281,0.70967,0.0
220.735162,308.486359,77.036305,0.20884,3.279128,0.179716,-10.0,126.429537,120.417043,8.486116,52.45908,10.0,4,220.870845,311.726813,77.184168,0.164277,3.383811,0.042105,0.0,5.329068,0.7407,0.0
217.944002,309.995806,77.227213,-2.79116,1.509447,0.190908,-10.0,127.050406,129.660925,2.439904,333.006711,10.0,4,215.172804,311.528609,77.429356,-3.07335,1.39888,0.2224,0.0,5.317891,0.747146,0.0
218.152842,308.614075,77.028409,0.20884,-1.381731,-0.198804,-10.0,132.326575,127.086046,5.036982,303.555344,10.0,4,218.368456,307.181991,76.824643,0.070869,-1.811812,-0.304715,0.0,5.14115,0.742904,0.0
215.532908,310.232344,77.028667,-2.619934,1.618269,0.000258,-10.0,126.695982,130.04597,2.998224,11.647976,10.0,4,213.002482,311.792706,77.065522,-2.762839,1.495338,0.041528,0.0,5.307942,0.632521,0.0
215.301689,310.475431,77.04254,-0.231219,0.243087,0.013873,-10.0,126.263641,130.283086,6.465212,120.478389,10.0,4,215.000803,310.867732,77.037769,-0.109552,0.218096,-0.236832,0.0,5.033578,0.654874,0.0
212.07047,308.27543,76.729294,-3.231219,-2.200001,-0.313246,-10.0,126.508203,134.001361,2.567461,116.974971,10.0,4,208.819481,306.063499,76.431314,-3.057326,-2.136584,-0.366874,0.0,5.392159,0.630359,0.0
211.839251,309.075429,76.06476,-0.231219,0.799999,-0.664534,-10.0,132.877972,138.930657,3.406682,58.575573,10.0,4,211.578441,309.911712,75.422755,-0.235063,0.961865,-0.663225,0.0,5.10654,0.70533,0.0
209.60812,307.152848,75.257599,-2.231131,-1.922581,-0.807161,-10.0,129.492482,128.502748,9.04084,205.603252,10.0,4,207.368824,305.197587,74.427398,-2.293005,-2.261736,-0.612944,0.0,5.305381,0.662135,0.0
210.376989,305.755984,75.435182,0.768869,-1.396864,0.177583,-10.0,131.616104,131.835856,4.716749,96.051574,10.0,4,211.197285,304.324744,75.603338,0.487864,-1.491835,0.273883,0.0,5.160435,0.730606,0.0
208.145858,302.686071,74.75614,-2.231131,-3.069913,-0.679042,-10.0,130.241308,117.601686,3.460676,339.596084,10.0,4,205.96003,299.55823,74.079659,-2.018786,-3.347349,-0.556946,0.0,5.385531,0.827519,0.0
208.914727,300.999379,75.171255,0.768869,-1.686692,0.415115,-10.0,129.338917,127.745544,1.037165,160.15958,10.0,4,209.594841,299.30639,75.553657,0.661641,-1.33589,0.368529,0.0,5.189958,0.631566,0.0
209.194671,302.312687,75.170534,0.279944,1.313308,-0.000721,-10.0,128.273115,133.954035,3.431021,315.11266,10.0,4,209.514358,303.564404,75.14991,-0.052179,1.1775,-0.019533,0.0,5.134281,0.626845,0.0
209.791552,304.318055,75.124645,0.596881,2.005368,-0.045889,-10.0,132.913608,137.60022,3.661364,127.456992,10.0,4,210.353699,306.215878,75.054447,0.656428,1.92801,-0.071281,0.0,5.209281,0.591333,0.0
211.276403,303.323423,73.255577,1.484851,-0.994632,-1.869068,-10.0,126.340321,132.379589,0.97746,83.297281,10.0,4,212.769226,302.315739,71.412924,1.812051,-1.011096,-1.843977,0.0,5.258602,0.844633,0.0
213.86065,302.318914,73.886197,2.584247,-1.004509,0.63062,-10.0,128.612203,128.808115,0.327355,184.077951,10.0,4,216.488233,301.348335,74.522444,2.738521,-1.11746,0.690935,0.0,5.284342,0.829822,0.0
213.767669,302.504862,73.819722,-0.092981,0.185948,-0.066475,-10.0,134.711988,127.886728,2.184572,44.901356,10.0,4,213.773212,302.591043,73.79919,0.233347,0.209739,-0.087742,0.0,5.021827,0.712209,0.0
213.287586,301.778673,73.573502,-0.480083,-0.726189,-0.24622,-10.0,131.50073,137.321889,13.215962,11.646963,10.0,4,212.857328,301.068433,73.317816,-0.356907,-0.411237,-0.217624,0.0,5.090468,0.74666,0.0
215.807503,302.451676,74.761354,2.519917,0.673003,1.187852,-10.0,129.544515,134.479747,8.713654,44.482579,10.0,4,218.284153,303.145424,75.929853,2.8358,0.447651,1.058958,0.0,5.286599,0.722618,0.0
216.655747,305.282134,75.669331,0.848244,2.830458,0.907977,-10.0,127.037134,135.901492,0.874741,128.790724,10.0,4,217.550402,308.182147,76.606515,0.834237,3.090662,0.884486,0.0,5.309119,0.58335,0.0
216.087819,306.216893,75.270775,-0.567928,0.934759,-0.398556,-10.0,132.358413,132.328591,5.139923,8.327556,10.0,4,215.479691,307.143986,74.883787,-0.563296,0.666572,-0.280799,0.0,5.116412,0.903512,0.0
216.291473,304.151652,74.090526,0.203654,-2.065241,-1.180249,-10.0,130.567214,134.594578,3.683897,203.40387,10.0,4,216.530543,302.075529,72.915739,0.356993,-2.128317,-1.31468,0.0,5.23874,0.736779,0.0
218.260582,305.086411,74.413321,1.969109,0.934759,0.322795,-10.0,125.531069,124.899769,8.484869,198.144631,10.0,4,220.301247,306.062893,74.704608,2.101017,1.085835,0.383789,0.0,5.220349,0.736124,0.0
220.746494,303.02117,74.164537,2.485912,-2.065241,-0.248784,-10.0,127.217161,124.692034,1.786753,211.887463,10.0,4,223.264242,300.951826,73.892492,2.641558,-1.78139,-0.266618,0.0,5.324143,0.704275,0.0
221.549789,300.636404,74.202299,0.803295,-2.384766,0.037762,-10.0,129.311189,127.49723,2.391066,281.754777,10.0,4,222.331846,298.243081,74.216778,0.666425,-2.343898,-0.019394,0.0,5.251671,0.847129,0.0
220.600012,301.251638,73.999334,-0.949777,0.615234,-0.202965,-10.0,124.52197,130.292141,1.698224,162.711596,10.0,4,219.666474,301.772037,73.761125,-0.879745,0.580897,-0.388623,0.0,5.114969,0.689621,0.0
222.650235,302.662192,73.85559,2.050223,1.410554,-0.143744,-10.0,131.570523,132.548837,3.959509,337.091648,10.0,4,224.638425,304.022981,73.737199,1.795371,1.374653,-0.282264,0.0,5.249274,0.734054,0.0
223.978213,302.174308,73.45111,1.327978,-0.487884,-0.40448,-10.0,125.172192,114.19982,1.423627,195.241672,10.0,4,225.2284,301.642055,73.054651,1.280057,-0.182279,-0.484209,0.0,5.147145,0.734835,0.0
223.903899,304.269615,73.771167,-0.074314,2.095307,0.320057,-10.0,124.407852,124.289538,2.215301,215.136364,10.0,4,223.763335,306.297576,74.123815,0.326228,1.910495,0.37335,0.0,5.212091,0.7498,0.0
225.557345,304.222572,72.832278,1.653446,-0.047043,-0.938889,-10.0,128.847681,126.72736,4.778648,225.618088,10.0,4,227.232843,304.249496,71.866196,1.740792,0.249102,-0.881954,0.0,5.1902,0.929599,0.0
225.441156,302.181932,73.23227,-0.116189,-2.04064,0.399992,-10.0,130.931019,134.197994,10.54767,93.291918,10.0,4,225.335331,300.047744,73.638256,-0.290934,-2.028478,0.484874,0.0,5.208272,0.607358,0.0
226.01331,303.141292,72.732607,0.572154,0.95936,-0.499663,-10.0,128.696144,120.334117,2.657765,64.47714,10.0,4,226.662771,304.067993,72.232606,-0.021959,0.796307,-0.513727,0.0,5.122368,0.866986,0.0
227.227273,301.100652,72.618415,1.213963,-2.04064,-0.114192,-10.0,123.20976,126.428028,2.648629,330.766764,10.0,4,228.425132,299.118492,72.515865,1.074056,-2.009192,-0.095471,0.0,5.237717,0.936562,0.0
228.641476,299.352005,72.202759,1.414203,-1.748647,-0.415656,-10.0,121.802409,124.397856,1.885253,260.531256,10.0,4,230.052152,297.604537,71.829197,1.417209,-1.753847,-0.312828,0.0,5.228703,0.851307,0.0
228.107564,300.18079,72.307877,-0.533912,0.828785,0.105118,-10.0,123.800432,123.381126,9.157685,307.328951,10.0,4,227.6427,300.994628,72.412356,-0.532534,1.19828,0.180516,0.0,5.099146,0.761833,0.0
227.234841,302.324269,72.119942,-0.872723,2.143479,-0.187935,-10.0,122.343443,118.757942,10.950536,222.525486,10.0,4,226.301192,304.485443,71.922217,-0.93663,2.089686,-0.182626,0.0,5.232195,0.533307,0.0
224.723821,302.518551,72.158477,-2.51102,0.194282,0.038535,-10.0,126.844085,118.915195,3.373728,199.770452,10.0,4,222.249405,302.668961,72.218555,-2.501768,0.135902,0.101879,0.0,5.251882,0.763169,0.0
223.040531,305.455562,71.658787,-1.68329,2.937011,-0.49969,-10.0,128.167319,135.316967,7.072336,84.000115,10.0,4,221.441538,308.499091,71.197652,-1.54548,2.863911,-0.46732,0.0,5.342187,0.765351,0.0
222.844435,305.392573,71.407974,-0.196096,-0.062989,-0.250813,-10.0,126.299924,127.11988,4.330264,49.790039,10.0,4,222.567424,305.331271,71.197308,-0.71218,-0.137624,-0.237812,0.0,5.032454,0.641278,0.0
221.968605,304.211681,71.753831,-0.87583,-1.180892,0.345857,-10.0,126.353622,134.401262,2.036073,332.189517,10.0,4,221.177368,302.976247,72.077662,-0.808366,-1.247034,0.139703,0.0,5.151037,0.812334,0.0
222.008515,304.742413,71.552254,0.03991,0.530732,-0.201577,-10.0,124.802738,130.440923,2.632146,134.541321,10.0,4,222.054258,305.270143,71.325261,-0.096534,0.12996,-0.158617,0.0,5.056912,0.917717,0.0
222.331703,306.952043,72.020143,0.323188,2.20963,0.467889,-10.0,128.067476,132.716698,5.486564,226.359512,10.0,4,222.679836,309.180854,72.443142,0.186447,1.781351,0.430757,0.0,5.228163,0.722169,0.0
221.342222,307.613778,72.020933,-0.989481,0.661735,0.00079,-10.0,126.990499,126.91724,1.730159,17.237763,10.0,4,220.362341,308.334058,72.004589,-0.836186,1.021107,-0.14859,0.0,5.119036,0.806422,0.0
219.68345,311.275513,72.296454,-1.658772,3.661735,0.275521,-10.0,125.415813,122.898536,2.465081,265.499929,10.0,4,217.997114,314.935696,72.562823,-1.805232,4.011219,0.319291,0.0,5.402936,0.718169,0.0
218.956123,311.937248,71.79213,-0.727327,0.661735,-0.504324,-10.0,127.033386,127.329445,2.88707,252.489567,10.0,4,218.310477,312.723933,71.285623,-0.723249,0.292626,-0.501472,0.0,5.11051,0.690315,0.0
221.228796,309.598983,71.558415,2.272673,-2.338265,-0.233715,-10.0,129.655732,122.239836,3.79189,236.826817,10.0,4,223.50411,307.342751,71.310379,2.427854,-1.9239,-0.242669,0.0,5.326912,0.783772,0.0
220.501469,308.640769,71.817095,-0.727327,-0.958214,0.25868,-10.0,122.880909,119.456472,2.164357,109.870804,10.0,4,219.762599,307.721196,72.058847,-0.845194,-1.018323,0.30139,0.0,5.123049,0.566417,0.0
216.774142,308.610828,71.516534,-3.727327,-0.029941,-0.300561,-10.0,130.574182,126.420319,0.578578,302.28887,10.0,4,212.968269,308.478362,71.207657,-3.744124,0.174637,-0.34966,0.0,5.373955,0.764571,0.0
216.046815,307.757144,71.220945,-0.727327,-0.853684,-0.295589,-10.0,125.716209,129.492438,2.597587,130.78334,10.0,4,215.253417,306.929755,70.904355,-0.533465,-0.624099,-0.480482,0.0,5.115981,0.633594,0.0
216.958051,304.939057,70.767457,0.911236,-2.818087,-0.453488,-10.0,126.537516,126.429695,5.516228,351.217635,10.0,4,217.909262,302.045808,70.302338,1.092749,-3.387015,-0.674986,0.0,5.299627,0.894621,0.0
216.651793,305.12097,69.774283,-0.306258,0.181913,-0.993174,-10.0,132.436724,133.962479,3.807684,157.645347,10.0,4,216.322015,305.299482,68.806472,-0.572106,0.225107,-0.916221,0.0,5.105512,0.671684,0.0
218.30922,306.178139,69.530378,1.657427,1.057169,-0.243905,-10.0,125.188814,127.555349,1.452692,51.403154,10.0,4,219.921144,307.177725,69.278949,1.579225,0.98313,-0.087555,0.0,5.198095,0.812347,0.0
217.245598,307.07662,69.289607,-1.063622,0.898481,-0.240771,-10.0,127.015687,128.196372,11.022748,101.974584,10.0,4,216.043284,307.916584,69.057155,-1.073028,0.837409,-0.244818,0.0,5.141299,0.559581,0.0
213.353116,307.253381,69.779142,-3.892482,0.176761,0.489535,-10.0,129.030727,128.752546,6.24072,203.610703,10.0,4,209.552428,307.347188,70.306018,-3.965933,0.2011,0.471105,0.0,5.392712,0.594929,0.0
212.460634,306.031391,68.727495,-0.892482,-1.22199,-1.051647,-10.0,128.845917,126.501165,3.726642,150.07168,10.0,4,211.548246,304.803065,67.683849,-0.656706,-1.658641,-1.099351,0.0,5.184275,0.888154,0.0
214.568152,306.41309,69.42095,2.107518,0.381699,0.693455,-10.0,132.10725,142.226561,4.143928,27.679626,10.0,4,216.723197,306.764428,70.11446,1.848926,0.483881,0.776513,0.0,5.225127,0.629792,0.0
213.805494,308.373868,69.278619,-0.762658,1.960778,-0.142331,-10.0,126.180594,123.080517,2.765019,181.283421,10.0,4,213.087389,310.342332,69.126778,-0.653629,2.030663,-0.185536,0.0,5.210869,0.533668,0.0
212.608472,309.875645,69.550133,-1.197022,1.501777,0.271514,-10.0,129.902218,136.491187,0.936863,153.644471,10.0,4,211.352389,311.380632,69.82029,-1.213251,1.540327,0.481638,0.0,5.193957,0.834914,0.0
212.820275,308.377422,69.812195,0.211803,-1.498223,0.262062,-10.0,124.075785,125.110108,3.387503,9.867504,10.0,4,213.016477,306.863217,70.049195,0.288938,-1.587525,0.20385,0.0,5.153565,0.838198,0.0
215.203826,307.312019,70.636791,2.383551,-1.065403,0.824596,-10.0,125.538983,124.047522,1.361959,162.299106,10.0,4,217.58105,306.098856,71.44129,2.485113,-0.887295,0.874734,0.0,5.273795,0.958604,0.0
215.860099,307.441824,71.202994,0.656273,0.129805,0.566203,-10.0,128.182534,119.556235,4.50691,240.49154,10.0,4,216.558908,307.569867,71.739798,0.656747,-0.318515,0.649181,0.0,5.087643,0.624936,0.0
216.237134,304.571629,71.078063,0.377035,-2.870195,-0.124931,-10.0,122.425069,116.084502,2.552982,338.11901,10.0,4,216.701385,301.757345,70.940686,0.236448,-2.602373,-0.0331,0.0,5.289755,0.73631,0.0
218.448809,303.432004,71.229725,2.211675,-1.139625,0.151662,-10.0,124.902011,134.239349,0.555692,263.184144,10.0,4,220.791707,302.232109,71.386151,2.105672,-1.383737,0.192005,0.0,5.249264,0.945289,0.0
219.717796,305.292379,71.031834,1.268987,1.860375,-0.197891,-10.0,127.920043,130.221056,1.753917,283.771052,10.0,4,220.966879,307.106564,70.810791,1.086874,1.947371,-0.205412,0.0,5.226064,0.766409,0.0
222.410983,308.496738,70.97085,2.693187,3.204359,-0.060984,-10.0,122.468396,122.760721,3.469066,264.953768,10.0,4,225.10645,311.70033,70.944775,2.564573,3.301504,0.132547,0.0,5.418627,0.682259,0.0
222.10417,308.701097,70.586308,-0.306813,0.204359,-0.384542,-10.0,125.930087,127.94136,4.445057,181.864628,10.0,4,221.778342,308.970806,70.220448,-0.098062,0.136365,-0.231969,0.0,5.05327,0.695411,0.0
221.988371,311.53431,70.276403,-0.115799,2.833213,-0.309905,-10.0,128.454516,124.728871,1.007651,97.083631,10.0,4,221.954822,314.436136,70.004479,-0.196438,2.903142,-0.25731,0.0,5.285246,0.843343,0.0
224.872572,311.367523,70.860212,2.884201,-0.166787,0.583809,-10.0,121.029877,126.98035,4.042502,199.255084,10.0,4,227.751768,311.202075,71.423523,2.745905,-0.439194,0.379709,0.0,5.294742,0.727535,0.0
224.756773,312.35881,71.305132,-0.115799,0.991287,0.44492,-10.0,122.62078,133.322142,4.438767,351.081912,10.0,4,224.695064,313.304638,71.728309,-0.317839,1.105247,0.359838,0.0,5.109271,0.764482,0.0
227.640974,311.895456,71.60915,2.884201,-0.463354,0.304018,-10.0,124.321625,128.242592,2.246107,123.341079,10.0,4,230.458017,311.505088,71.936857,2.728784,-0.533533,0.304915,0.0,5.293696,0.888957,0.0
230.154806,311.246669,72.156132,2.513832,-0.648787,0.546982,-10.0,130.783116,132.340835,6.822299,104.50632,10.0,4,232.706098,310.571624,72.703417,2.214589,-0.486947,0.410329,0.0,5.26532,0.746922,0.0
229.839471,312.22016,71.535297,-0.315335,0.973491,-0.620835,-10.0,121.840272,130.572966,7.149096,149.613516,10.0,4,229.582001,313.236944,70.897897,-0.303303,1.227846,-0.674842,0.0,5.119689,0.710388,0.0
227.658632,311.667068,71.592831,-2.180839,-0.553092,0.057534,-10.0,119.814405,114.61049,4.746271,231.291646,10.0,4,225.501099,311.119716,71.654292,-2.120891,-0.450186,-0.00082,0.0,5.225062,0.798625,0.0
225.030209,312.704194,71.032423,-2.628423,1.037126,-0.560408,-10.0,121.030968,132.856735,1.143356,277.855753,10.0,4,222.433893,313.800223,70.476979,-2.377092,1.197608,-0.502775,0.0,5.288068,0.78592,0.0
220.787664,312.550966,70.910865,-4.242545,-0.153228,-0.121558,-10.0,124.755599,129.376143,3.350344,159.286844,10.0,4,216.555926,312.393613,70.805764,-4.18037,-0.161468,-0.268581,0.0,5.424705,0.655604,0.0
219.545119,312.510756,70.986364,-1.242545,-0.04021,0.075499,-10.0,122.70222,124.508169,2.250845,189.87367,10.0,4,218.247563,312.383929,71.087613,-1.241356,-0.036281,0.058824,0.0,5.124549,0.613428,0.0
221.302574,313.980354,70.355994,1.757455,1.469598,-0.63037,-10.0,129.074103,129.047619,2.185189,209.157868,10.0,4,222.991016,315.391957,69.719794,1.698219,1.206673,-0.511344,0.0,5.237607,0.886365,0.0
222.463789,315.193628,71.050681,1.161215,1.213274,0.694687,-10.0,121.46951,136.655901,0.576266,132.349534,10.0,4,223.594619,316.460692,71.742049,1.149871,1.295508,0.818054,0.0,5.181743,0.828132,0.0
221.319268,316.695428,70.799073,-1.144521,1.5018,-0.251608,-10.0,119.59233,114.957392,5.187979,53.030783,10.0,4,220.147665,318.216767,70.531737,-0.738995,1.382371,-0.160768,0.0,5.19049,0.685199,0.0
220.309801,321.197228,70.330258,-1.009467,4.5018,-0.468815,-10.0,120.30566,121.47058,2.726413,247.788033,10.0,4,219.238281,325.652452,69.802477,-1.040185,4.538794,-0.442237,0.0,5.463735,0.817364,0.0
220.13148,322.699028,70.63526,-0.178321,1.5018,0.305002,-10.0,117.377901,113.164942,11.894674,115.972184,10.0,4,219.981802,324.264963,70.913696,-0.252649,1.511001,0.436546,0.0,5.15428,0.650654,0.0
221.614728,321.200828,70.294185,1.483248,-1.4982,-0.341075,-10.0,124.095733,117.080702,4.664116,57.252997,10.0,4,223.056188,319.694041,69.959081,1.40089,-1.345372,-0.323038,0.0,5.213564,0.755175,0.0
223.847125,322.172811,70.87955,2.232397,0.971983,0.585365,-10.0,125.511011,127.730129,5.779211,11.291839,10.0,4,226.041381,323.141799,71.489043,2.019405,0.82472,0.56297,0.0,5.25042,0.759802,0.0
223.079522,321.116589,70.434111,-0.767603,-1.056222,-0.445439,-10.0,119.25969,116.830224,4.375838,67.431407,10.0,4,222.323442,320.038929,69.998619,-0.583306,-1.357566,-0.445413,0.0,5.137958,0.614357,0.0
219.311919,318.211709,70.48325,-3.767603,-2.90488,0.049139,-10.0,119.086899,119.082945,2.695637,303.684131,10.0,4,215.586445,315.267072,70.55112,-3.629934,-2.889238,-0.061169,0.0,5.475769,0.624869,0.0
218.544316,316.26254,69.851894,-0.767603,-1.949169,-0.631356,-10.0,129.1735,126.363469,1.751462,223.338941,10.0,4,217.664819,314.388198,69.196581,-1.112856,-1.658832,-0.478936,0.0,5.218794,0.808701,0.0
216.235423,315.15148,70.638161,-2.308893,-1.11106,0.786267,-10.0,127.395289,132.608622,4.807646,309.439772,10.0,4,213.891357,313.998551,71.410447,-2.324774,-1.121871,0.789712,0.0,5.268023,0.644424,0.0
211.57625,313.067979,70.213289,-4.659173,-2.083501,-0.424872,-10.0,124.763364,129.691063,1.572099,109.969796,10.0,4,206.85683,310.972086,69.765034,-4.727256,-1.889455,-0.277197,0.0,5.512146,0.757357,0.0
209.917077,313.602957,70.116566,-1.659173,0.534978,-0.096723,-10.0,132.19439,136.958623,5.205062,127.173958,10.0,4,208.236271,314.057321,69.982301,-1.646358,0.67559,-0.161754,0.0,5.174597,0.939004,0.0
205.257904,317.137935,69.467907,-4.659173,3.534978,-0.648659,-10.0,126.349596,129.33716,1.454732,328.531846,10.0,4,200.646717,320.675421,68.794007,-4.773116,3.53778,-0.720337,0.0,5.588428,0.789823,0.0
202.403562,318.234921,69.81618,-2.854342,1.096986,0.348273,-10.0,127.948153,118.427577,2.402596,52.698921,10.0,4,199.576253,319.291988,70.125936,-2.925874,1.11515,0.414216,0.0,5.307765,0.88828,0.0
201.852351,318.230906,69.676967,-0.551211,-0.004015,-0.139213,-10.0,138.399408,140.620942,0.571521,168.114686,10.0,4,201.243335,318.195644,69.494435,-0.671873,0.210926,-0.064723,0.0,5.056853,0.74062,0.0
203.003872,319.232137,69.833292,1.151521,1.001231,0.156325,-10.0,128.675011,134.754131,1.627883,65.471012,10.0,4,204.12973,320.247209,69.977832,0.753785,1.254599,0.199251,0.0,5.153392,0.681347,0.0
205.022132,317.747419,69.83876,2.01826,-1.484718,0.005468,-10.0,128.990579,137.316856,3.888435,77.074509,10.0,4,207.055792,316.214314,69.85912,1.794559,-1.66367,-0.048332,0.0,5.250555,0.67393,0.0
205.977093,315.34765,70.112597,0.954961,-2.399769,0.273837,-10.0,126.982509,123.515731,3.310609,232.622295,10.0,4,206.884396,312.940378,70.358245,1.195793,-2.36842,0.201694,0.0,5.259727,0.528612,0.0
204.125181,314.087349,70.871742,-1.851912,-1.260301,0.759145,-10.0,132.515719,133.760318,4.09442,108.396361,10.0,4,202.133832,312.870944,71.625449,-1.984425,-1.185338,0.818001,0.0,5.236521,0.991463,0.0
203.225373,313.99012,71.142319,-0.899808,-0.097229,0.270577,-10.0,125.428721,125.054427,4.129269,142.951183,10.0,4,202.305982,313.876309,71.416996,-0.813588,0.207103,0.314532,0.0,5.094463,0.887561,0.0
199.325565,313.13391,70.737278,-3.899808,-0.85621,-0.405041,-10.0,132.774057,130.024569,3.173175,237.822731,10.0,4,195.470445,312.308687,70.327454,-4.262038,-0.795806,-0.457832,0.0,5.401319,0.68656,0.0
198.425757,313.427787,70.681947,-0.899808,0.293877,-0.055331,-10.0,129.408187,127.019745,2.160027,359.837981,10.0,4,197.524887,313.721176,70.601842,-0.916898,0.430603,0.071894,0.0,5.09482,0.87052,0.0
198.109135,315.913879,70.627011,-0.316622,2.486092,-0.054936,-10.0,130.331981,127.588717,6.110895,143.151433,10.0,4,197.78522,318.382782,70.583296,0.230639,2.582914,-0.037111,0.0,5.250677,0.729157,0.0
199.163784,317.641513,70.778976,1.054649,1.727634,0.151965,-10.0,132.072799,128.815829,4.91717,30.240053,10.0,4,200.200052,319.31294,70.936635,1.209742,1.464589,0.212861,0.0,5.20298,0.625791,0.0
200.297904,316.369147,71.205463,1.13412,-1.272366,0.426487,-10.0,129.474225,129.157721,1.98743,236.359268,10.0,4,201.423305,315.117185,71.596293,1.223382,-1.55486,0.299112,0.0,5.1757,0.833798,0.0
198.432024,315.777938,70.909775,-1.86588,-0.591209,-0.295688,-10.0,134.56092,133.53657,3.96717,204.450844,10.0,4,196.652662,315.22436,70.570897,-1.921674,-0.546596,-0.402451,0.0,5.197951,0.71784,0.0
197.984574,313.356347,71.643879,-0.44745,-2.421591,0.734104,-10.0,131.742726,136.49291,4.070817,332.437825,10.0,4,197.463317,310.881397,72.406509,-0.240898,-2.687459,0.873407,0.0,5.256967,0.844739,0.0
197.828469,308.950801,71.293499,-0.156105,-4.405546,-0.35038,-10.0,134.132376,143.427019,2.816653,344.044102,10.0,4,197.67406,304.508226,70.934206,-0.418527,-4.694673,-0.357387,0.0,5.442221,0.797794,0.0
200.219983,307.545255,71.248538,2.391514,-1.405546,-0.044961,-10.0,130.913866,139.665627,6.419,291.010864,10.0,4,202.642774,306.096322,71.225289,2.335899,-1.65928,-0.108631,0.0,5.277433,0.694942,0.0
199.611497,305.613754,71.007161,-0.608486,-1.931501,-0.241377,-10.0,126.798207,125.26694,3.028412,333.88587,10.0,4,198.959491,303.643231,70.781398,-0.471851,-1.966942,-0.201184,0.0,5.203941,0.802439,0.0
197.444634,304.827256,70.660666,-2.166863,-0.786498,-0.346495,-10.0,133.61653,133.462764,2.017888,178.752075,10.0,4,195.246,304.02123,70.340884,-2.250222,-0.564332,-0.248785,0.0,5.233108,0.730443,0.0
196.492267,304.539122,70.381243,-0.952367,-0.288134,-0.279423,-10.0,131.918475,119.98721,5.616637,26.310398,10.0,4,195.512882,304.21061,70.080501,-0.755765,-0.434437,-0.475982,0.0,5.103349,0.793418,0.0
197.391988,303.198865,70.467042,0.899721,-1.340257,0.085799,-10.0,139.850495,141.983936,1.659645,8.865178,10.0,4,198.403303,301.834932,70.556555,1.063116,-1.315844,0.058088,0.0,5.161652,1.0,0.0
195.291709,304.858608,71.267212,-2.100279,1.659743,0.80017,-10.0,135.361354,127.257873,7.4703,217.33074,10.0,4,193.230078,306.556104,72.066313,-2.271612,1.433739,0.76395,0.0,5.279396,0.776858,0.0
195.242686,305.43412,71.830184,-0.049023,0.575512,0.562972,-10.0,133.373737,130.999635,3.171253,247.092472,10.0,4,195.208349,306.052977,72.435612,0.135907,0.062303,0.70215,0.0,5.080657,0.909605,0.0
194.441445,308.312257,71.857964,-0.801241,2.878137,0.02778,-10.0,138.548197,140.519855,2.034815,172.439475,10.0,4,193.669266,311.173462,71.898202,-0.693496,3.038302,0.190622,0.0,5.298771,0.980917,0.0
190.640204,310.065563,71.727585,-3.801241,1.753306,-0.130379,-10.0,139.003181,139.952006,0.595886,249.834607,10.0,4,186.87209,311.797858,71.610825,-3.738425,1.240415,-0.11955,0.0,5.418814,0.749465,0.0
188.112159,309.630531,71.551216,-2.528045,-0.435032,-0.176369,-10.0,132.594767,143.506524,5.314017,27.457098,10.0,4,185.573615,309.266172,71.422026,-2.238905,-0.513099,-0.141641,0.0,5.257126,0.788172,0.0
188.584114,310.559748,71.044657,0.471955,0.929217,-0.506559,-10.0,137.777902,142.658713,1.029198,281.642898,10.0,4,189.063003,311.499421,70.560998,0.284274,0.719133,-0.49839,0.0,5.115879,0.796896,0.0
